,Unnamed: 0,anime,season,year,category,songname,artist,link,extra,status
436,436,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,Sleep zzz,Chitoge Kirisaki (Nao Touyama),https://www.youtube.com/watch?v=k-Ir1UEqWeQ,Sleep Zzz - Nisekoi Toyama Nao (Kirisaki Chitoge) Lyrics,
437,437,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,Matado-rabu (またど～らぶ),Marika Tachibana (Kana Asumi),https://www.youtube.com/watch?v=OMu-y8okc2k,ULTIMATE ANIME SMUG COMPILATION #2 | Funny Moments | 最も面白いアニメシーン集,
438,438,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,marchen ticktack,Haru Onodera (Ayane Sakura),https://www.youtube.com/watch?v=ICr-8RSTN9c,My Nisekoi Sister Beautiful,
439,439,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,Tooriame drop (通り雨drop),Ruri Miyamoto (Yumi Uchiyama),https://www.youtube.com/watch?v=zVSaF3vKi5U,Tooriame drop,
440,440,Nisekoi_ (Nisekoi_ False Love),Spring 2015,2015,Ending Theme,Crayon Cover (クレヨンカバー),Kosaki Onodera (Kana Hanazawa),https://www.youtube.com/watch?v=Ai7GY2sTyeE,Kana Hanazawa (Kosaki Onodera) - Crayon Cover (Nisekoi ED),sus
441,441,Nisekoi_ OVA,,1900,Opening Theme,Magical☆Styling (マジカル☆スタイリング),Magical Pâtissière Kosaki-chan (Kana Hanazawa),https://www.youtube.com/watch?v=CS3FpQrrgx4,Magical Styling - Kosaki Onodera (Op2 Nisekoi),
442,442,Nisekoi_ OVA,,1900,Ending Theme,Aimai Hertz (曖昧ヘルツ),"Chitoge Kirisaki (Nao Touyama), Kosaki Onodera (Kana Hanazawa), Seishirou Tsugumi (Mikako Komatsu), Marika Tachibana (Kana Asumi)",https://www.youtube.com/watch?v=mcywsWmHEVc,Aimai Hertz (Nisekoi) | Hung Ly Music,
443,443,Nisekoi_ OVA,,1900,Ending Theme,Crayon Cover (クレヨンカバー),Kosaki Onodera (Kana Hanazawa),https://www.youtube.com/watch?v=Ai7GY2sTyeE,Kana Hanazawa (Kosaki Onodera) - Crayon Cover (Nisekoi ED),sus
444,444,"No Game No Life (No Game, No Life)",Spring 2014,2014,Opening Theme,This game,Konomi Suzuki,https://www.youtube.com/watch?v=eYNm7JA7Pv4,This Game -Konomi Suzuki (Lyrics),
445,445,"No Game No Life (No Game, No Life)",Spring 2014,2014,Opening Theme,Onegai☆Snyaiper (おねがい☆すにゃいばー),Izuna Hatsuse (Miyuki Sawashiro),https://www.youtube.com/watch?v=DX7AVXsxEqo,No Game No Life | Soundtrack「Onegai☆Snyaiper」| Izuna Character Song,
446,446,"No Game No Life (No Game, No Life)",Spring 2014,2014,Ending Theme,This game,Konomi Suzuki,https://www.youtube.com/watch?v=eYNm7JA7Pv4,This Game -Konomi Suzuki (Lyrics),
447,447,"No Game No Life (No Game, No Life)",Spring 2014,2014,Ending Theme,Oracion (オラシオン),Shiro (Ai Kayano),https://www.youtube.com/watch?v=WX1huAZpSiE,Kayano Ai/Shiro - No Game No Life Ending - Oracion (オラシオン) [Full],
448,448,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,Fall 2022,2022,Opening Theme,Growing up,7ORDER,https://www.youtube.com/watch?v=QfICdYtJP9Y,7ORDER「Growing up」MUSIC VIDEO,
449,449,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,Fall 2022,2022,Ending Theme,Rolling Soul Happy Days (ローリンソウル・ハッピーデイズ),Pop Shinanaide (ポップしなないで),https://www.youtube.com/watch?v=9r0uF2_2nZY,"【MV】ポップしなないで「ローリンソウル・ハッピーデイズ」（Pop Never Dies - ""Rollin’ Soul, Happy Days""）",
450,450,umber24,Winter 2020,2020,Opening Theme,SET!,Masanori Kobayashi (小林正典),https://www.youtube.com/watch?v=HH90RsEfnGw,SET! |小林正典/Masanori Kobayashi| Number 24 Op,
451,451,umber24,Winter 2020,2020,Ending Theme,Kimi to Iru nara (君といるなら),Natsusa Yuzuki (Kengo Kawanishi) & Seiichirou Jingyouji (Ryouta Suzuki),https://www.youtube.com/watch?v=srQC3Ft6ZdA,Kimi to Iru Nara number24 Ending Song 2  [JPN/ENG] Lyrics],
452,452,umber24,Winter 2020,2020,Ending Theme,COMICAL TRY!!,Natsusa Yuzuki (Kengo Kawanishi) & Ibuki Ueoka (Junichi Yanagita),https://www.youtube.com/watch?v=8JxRfxMeLIk,"[Number 24] Yuzuki Natsusa,&Ueoka Ibuki - COMICAL TRY !(Romaji,Kanji,English)Full Lyrics",
453,453,umber24,Winter 2020,2020,Ending Theme,Every Fight,Natsusa Yuzuki (Kengo Kawanishi) & Yasunari Tsuru (Shouhei Komatsu),https://www.youtube.com/watch?v=Z13my-Wx6JY,オリジナルアニメ「number24」エンディング「Every Fight」／柚木夏紗＆都留靖也,
454,454,One Punch Man,Fall 2015,2015,Ending Theme,Hoshi yori Saki ni Mitsukete Ageru (星より先に見つけてあげる),Hiroko Moriguchi,https://www.youtube.com/watch?v=f-TxAUiwo18,森口博子 / 星より先に見つけてあげる - Music Clip Full Ver.,
455,455,One Punch Man,Fall 2015,2015,Ending Theme,Kanashimitachi wo Dakishimete (悲しみたちを抱きしめて),Hiroko Moriguchi,https://www.youtube.com/watch?v=atr8aHPZcAk,[ENG/中/Rom] One Punch Man Ending OST Lyrics - Kanashimi Tachi wo Dakishimete  一拳超人片尾曲,
456,456,One Punch Man Specials,,1900,Ending Theme,Saitama no One Punch Ondo (サイタマのワンパン音頭),Saitama (Makoto Furukawa),https://www.youtube.com/watch?v=qXHQ0BHoQxE,師弟のワンパン音頭,
457,457,One Punch Man Specials,,1900,Ending Theme,Genos no One Punch Ondo (ジェノスのワンパン音頭),Genos (Kaito Ishikawa),https://www.youtube.com/watch?v=YuqRpyqd050,One Punch Man Season 2 EP12 - Genos Theme 2 Full Version | Epic Rock Cover,sus
458,458,One Punch Man Specials,,1900,Ending Theme,Sonic no One Punch Ondo (ソニックのワンパン音頭),Sonic (Yuki Kaji),https://www.youtube.com/watch?v=OSf06WluAqE,One Punch Man - Sonic AMV,
459,459,One Punch Man Specials,,1900,Ending Theme,Tatsumaki to Fubuki no One Punch Ondo (タツマキとフブキのワンパン音頭),Tatsumaki (Aoi Yuuki) and Fubuki (Saori Hayami),https://www.youtube.com/watch?v=KdBy7dZKE0c,One Punch Folk Genos ver. Color Coded Lyrics (Tur/Rum/Eng),
460,460,One Punch Man Specials,,1900,Ending Theme,Minna no One Punch Ondo (ミンナのワンパン音頭),"Saitama (Makoto Furukawa), Genos (Kaito Ishikawa), Sonic (Yuki Kaji), Tatsumaki (Aoi Yuuki), Fubuki (Saori Hayami), King (Hiroki Yasumoto), Mumen Rider (Yuuichi Nakamura) ",https://www.youtube.com/watch?v=zctR2g2tshM,【マシュマロ/雑談】月に一度の給料日！みんなからのマシュマロたべる！🍬【佐熊るな/新人Vtuber】,
461,461,One Punch Man_ Road to Hero,,1900,Ending Theme,Hoshi yori Saki ni Mitsukete Ageru (星より先に見つけてあげる),Hiroko Moriguchi,https://www.youtube.com/watch?v=f-TxAUiwo18,森口博子 / 星より先に見つけてあげる - Music Clip Full Ver.,
462,462,Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Oreshura),Winter 2013,2013,Opening Theme,Girlish Lover,"Mizukara wo Enshutsu Suru Otome no Kai [自らを演出する乙女の会] (Chinatsu Akasaki, Yukari Tamura, Hisako Kanemoto, Ai Kayano)",https://www.youtube.com/watch?v=E3uM1XUt5BE,Oreshura Full Opening - Girlish Lover,
463,463,Ore no Kanojo to Osananajimi ga Shuraba Sugiru (Oreshura),Winter 2013,2013,Ending Theme,Girlish Lover,"Mizukara wo Enshutsu Suru Otome no Kai [自らを演出する乙女の会] (Chinatsu Akasaki, Yukari Tamura, Hisako Kanemoto, Ai Kayano)",https://www.youtube.com/watch?v=E3uM1XUt5BE,Oreshura Full Opening - Girlish Lover,
464,464,Ore wo Suki nano wa Omae dake ka yo,Fall 2019,2019,Ending Theme,Hanakotoba (ハナコトバ),"Sumireko Sanshokuin (Haruka Tomatsu), Aoi Hinata (Haruka Shiraishi), Sakura Akino (Sachika Misawa)",https://www.youtube.com/watch?v=GnNatPkD1c4,ED ORESUKI Ending Hanakotoba [ハナコトバ] + lyric color coded,
465,465,Ore wo Suki nano wa Omae dake ka yo_ Ore wa Teinei ni Susumeru,,1900,Ending Theme,Hanakotoba (ハナコトバ),"Sumireko Sanchouin (CV_ Haruka Tomatsu), Aoi Hinata (CV_ Haruka Shiraishi), Sakura Akino (CV_ Sachika Misawa)",https://www.youtube.com/watch?v=GnNatPkD1c4,ED ORESUKI Ending Hanakotoba [ハナコトバ] + lyric color coded,
466,466,Ore wo Suki nano wa Omae dake ka yo_ Oretachi no Game Set,,1900,Ending Theme,Hanakotoba (ハナコトバ),"Sumireko Sanshokuin (Haruka Tomatsu), Aoi Hinata (Haruka Shiraishi), Sakura Akino (Sachika Misawa)",https://www.youtube.com/watch?v=GnNatPkD1c4,ED ORESUKI Ending Hanakotoba [ハナコトバ] + lyric color coded,
467,467,Osananajimi ga Zettai ni Makenai Love Comedy,Spring 2021,2021,Ending Theme,Paradise SOS (パラダイスSOS),"Kuroha Shida (Inori Minase), Shirokusa Kachi (Ayane Sakura), Maria Momosaka (Saori Oonishi)",https://www.youtube.com/watch?v=RLAjZXqeUEw,"Osananajimi ga Zettai ni Makenai Love Comedy Insert Song Full『Paradise SOS』by Kuro, Shiro, & Momo",
468,468,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta,Spring 2020,2020,Ending Theme,BAD END,Shouta Aoi (蒼井翔太),https://www.youtube.com/watch?v=V6UR-XxeuGs,BAD END,
469,469,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta,Spring 2020,2020,Ending Theme,Otome no Route wa Hitotsu Janai! (乙女のルートはひとつじゃない！),angela,https://www.youtube.com/watch?v=rTAFVp-Wc4M,angela「乙女のルートはひとつじゃない！」Music Clip（short ver.）,
470,470,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Summer 2021,2021,Ending Theme,Otome no Route wa Hitotsu janai! (乙女のルートはひとつじゃない！),angela,https://www.youtube.com/watch?v=rTAFVp-Wc4M,angela「乙女のルートはひとつじゃない！」Music Clip（short ver.）,
471,471,Overlord,Summer 2015,2015,Opening Theme,Clattanoia,O×T (Masayoshi Oishi × Tom-H@ck),https://www.youtube.com/watch?v=saah9UTwaUI,【MV】OxT「Clattanoia」Music Clip フルサイズ,
472,472,Overlord,Summer 2015,2015,Ending Theme,L_L_L_,MYTH&ROID,https://www.youtube.com/watch?v=skqKOt73rvM,【MV】MYTH & ROID「L.L.L.」Music Clip フルサイズ,
473,473,Overlord II,Winter 2018,2018,Opening Theme,GO CRY GO,OxT,https://www.youtube.com/watch?v=AvBv2goo7Ng,Go Cry Go,
474,474,Overlord II,Winter 2018,2018,Ending Theme,HYDRA,MYTH＆ROID,https://www.youtube.com/watch?v=Cc-Ecr6Yh2Y,MYTH & ROID 『HYDRA』 Music Clip フル ver.,
475,475,Overlord III,Summer 2018,2018,Opening Theme,VORACITY,MYTH＆ROID,https://www.youtube.com/watch?v=bI2-ioFv3UA,MYTH & ROID「VORACITY」(TVアニメ「オーバーロードⅢ」OPテーマ) MV full,
476,476,Overlord III,Summer 2018,2018,Ending Theme,Silent Solitude,OxT,https://www.youtube.com/watch?v=MVVbPnKu7x0,OVERLORD III ED/Ending FULL「Silent Solitude」/ OxT  | OVERLORD 第三季 ED FULL,
477,477,Overlord_ Ple Ple Pleiades - Clementine Toubou-hen,,1900,Opening Theme,Party Out!!,OxT,https://www.youtube.com/watch?v=Z1W7OBAtddE,OXT - PARTY OUT （ぷれぷれぷれあです・オペにンぐ）,
478,478,Overlord_ Ple Ple Pleiades - Clementine Toubou-hen,,1900,Ending Theme,Daily-go-round,OxT,https://www.youtube.com/watch?v=5xj0RluFq2M,OxT - Daily-go-round,
479,479,Overlord_ Ple Ple Pleiades - Nazarick Saidai no Kiki,,1900,Ending Theme,L_L_L_,MYTH&ROID,https://www.youtube.com/watch?v=skqKOt73rvM,【MV】MYTH & ROID「L.L.L.」Music Clip フルサイズ,
480,480,Pale Cocoon,,1900,Ending Theme,Aoi Tamago,Little Moa,https://www.youtube.com/watch?v=j6BqPXCC_YQ,Little Moa- Aoi Tamago,
481,481,Paprika,,1900,Opening Theme,Mediational Field,Susumu Hirasawa,https://www.youtube.com/watch?v=RXwT38m-d5k,Susumu Hirasawa - Mediational Field,
482,482,Paprika,,1900,Ending Theme,白虎野の娘 (Byakkoya no Musume),Hirasawa Susumu,https://www.youtube.com/watch?v=x07HqlAufR4,平沢進 (Hirasawa Susumu) - 「白虎野の娘」 ～Byakkoya no Musume～ (Enhanced),
483,483,Paprika,,1900,Ending Theme,Byakkoya (白虎野),Susumu Hirasawa,https://www.youtube.com/watch?v=xgNqRJTw6WY,Susumu Hirasawa - Byakkoya - White Tiger Field - Live Hybrid Phonon,
484,484,Perfect Blue,,1900,Opening Theme,Ai no Tenshi,"Misa, Emiko Furakawa and Mie Shimizu",https://www.youtube.com/watch?v=RuBJl3QD86c,ai no tenshi (Cover),sus
485,485,Perfect Blue,,1900,Ending Theme,Season,M-Voice,https://www.youtube.com/watch?v=2fgTz6HGyFM,M-VOICE - SEASON,
486,486,Peter Grill to Kenja no Jikan_ Super Extra,Fall 2022,2022,Opening Theme,Kurenazumu Yakusoku (暮れなずむ約束),Isekaijoucho,https://www.youtube.com/watch?v=RcWMQCnAafY,ヰ世界情緒 #31「暮れなずむ約束」【オリジナルMV】,
487,487,Peter Grill to Kenja no Jikan_ Super Extra,Fall 2022,2022,Ending Theme,Koi Gokoro (コイゴコロ),Hilcrhyme,https://www.youtube.com/watch?v=ql7VXO6psNc,Hilcrhyme「コイゴコロ」 Photo Video -Directed & Edited by TOC-,
488,488,Planetarian_ Chiisana Hoshi no Yume (Planetarian),,1900,Ending Theme,Twinkle Starlight,Sayaka Sasaki,https://www.youtube.com/watch?v=Q62l8bVo8UM,Planetarian: Chiisana Hoshi no Yume ED (full) -- Sayaka Sasaki – Twinkle Starlight,
489,489,Planetarian_ Chiisana Hoshi no Yume (Planetarian),,1900,Ending Theme,Hoshi Meguri no Uta (星めぐりの歌),MELL,https://www.youtube.com/watch?v=Uhsfi94MsE0,Hoshi Meguri no Uta - Mell (Sub. Español),
490,490,Planetarian_ Hoshi no Hito (Planetarian_ Storyteller of the Stars),,1900,Ending Theme,Hoshi no Fune (星の舟),Lia,https://www.youtube.com/watch?v=DopTWNAu3gA,Lia - Hoshi no Fune (星の舟) you Remix,
491,491,Plastic Memories,Spring 2015,2015,Ending Theme,again & again,Melody Chubak,https://www.youtube.com/watch?v=hcBP5opI3k0,Again & Again - Melody Chubak [OST Plastic Memories /プラスティック・メモリーズ],
492,492,Princess Connect! Re_Dive,Spring 2020,2020,Opening Theme,Lost Princess,"Pecorine (M・A・O), Kokkoro (Miku Itou), Kiruya (Rika Tachibana)",https://www.youtube.com/watch?v=g6Nc4swys0M,Lost Princess,
493,493,Princess Connect! Re_Dive,Spring 2020,2020,Ending Theme,Sore demo Tomo ni Aruiteiku (それでもともに歩いていく),"Pecorine (M・A・O), Kokkoro (Miku Itou), Kiruya (Rika Tachibana)",https://www.youtube.com/watch?v=DHLNN_mB3_M,"Princess Connect! Re:Dive Ending|| Soredemo Tomo ni Aruite Iku by Pecorine, Kokkoro & Kyaru ||60 FPS",
494,494,Princess Connect! Re_Dive,Spring 2020,2020,Ending Theme,Connecting Happy!!,"Pecorine (M・A・O), Kokkoro (Miku Itou), Kiruya (Rika Tachibana)",https://www.youtube.com/watch?v=g6Nc4swys0M,Lost Princess,
495,495,Prison School,Summer 2015,2015,Opening Theme,Ai no Prison (愛のプリズン),"Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)",https://www.youtube.com/watch?v=vnH_JWOH1NQ,「Creditless」Prison School OP / Opening「UHD 60FPS」,
496,496,Prison School,Summer 2015,2015,Ending Theme,Tsumibukaki Oretachi no Sanka (罪深き 俺たちの賛歌),"Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)",https://www.youtube.com/watch?v=MCVgqmuHEOo,Prison School 監獄学園 - ED - Tsumibukaki Oretachi no Sanka (罪深き 俺たちの賛歌) - Piano Tutoral/ Synthesia,
497,497,Prison School_ Mad Wax,,1900,Opening Theme,Ai no Prison (愛のプリズン),"Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)",https://www.youtube.com/watch?v=vnH_JWOH1NQ,「Creditless」Prison School OP / Opening「UHD 60FPS」,
498,498,Prison School_ Mad Wax,,1900,Ending Theme,Tsumibukaki Oretachi no Sanka (罪深き 俺たちの賛歌),"Kangoku Danshi (監獄男子) (Hiroshi Kamiya, Katsuyuki Konishi, Kenichi Suzumura, Daisuke Namikawa, Kazuyuki Okitsu)",https://www.youtube.com/watch?v=MCVgqmuHEOo,Prison School 監獄学園 - ED - Tsumibukaki Oretachi no Sanka (罪深き 俺たちの賛歌) - Piano Tutoral/ Synthesia,
499,499,Pupa,Winter 2014,2014,Opening Theme,pupa,Ibuki Kido & Erii Yamazaki,https://www.youtube.com/watch?v=ty3knqLS_SY,Pupa Opening   Pupa By Ibuki Kido & Erii Yamazaki,
500,500,Pupa,Winter 2014,2014,Ending Theme,Dare yori Suki na no ni (誰より好きなのに),"Kusuma San Shimai (Yurika Kurosawa, Minato Wakasa, Haruna Usui)",https://www.youtube.com/watch?v=vEkyWaM7Rhw,Pupa ED   Dare Yori Suki Nano ni,
501,501,Radiant,Fall 2018,2018,Ending Theme,Kimi no Mirai (君の未来),Hameline (Yumi Uchiyama),https://www.youtube.com/watch?v=z8Qo4Tb6U00,Radiant Ending 2 Full 『Yumi Uchiyama -  Kimi no Mirai』,
502,502,Rail Romanesque,Fall 2020,2020,Ending Theme,Wonderful Rail,Ayumi_,https://www.youtube.com/watch?v=1VzfQCvpQHk,レヱル・ロマネスクED 「Wonderful Rail」Full,
503,503,Rail Romanesque,Fall 2020,2020,Ending Theme,Singing Wheel,Megu Sakuragawa (櫻川めぐ ),https://www.youtube.com/watch?v=IvaaRFvwzgc,【OST】Rail Romanesque - Singing Wheel - FULL 「レヱル・ロマネスク 音楽全集」,
504,504,Rail Romanesque,Fall 2020,2020,Ending Theme,Bon Voy@ge!,Masayo Shinkai (新海雅代),https://www.youtube.com/watch?v=RXaG2yWdAuM,【OST】Rail Romanesque - Bon Voy@ge! - FULL 「レヱル・ロマネスク 音楽全集」,
505,505,RDG_ Red Data Girl (Red Data Girl),Spring 2013,2013,Opening Theme,Small worldrop (スモルワールドロップ),Annabel ,https://www.youtube.com/watch?v=aQiv3AVlFqs,Red Data Girl Opening Full - Small Worldrop,
506,506,RDG_ Red Data Girl (Red Data Girl),Spring 2013,2013,Ending Theme,Yokan (予感),Masumi Itou,https://www.youtube.com/watch?v=7XWDAVHyUOA,Red Data Girl/ Yokan  - Masumi Ito/ Romajii Lyrics,
507,507,RDG_ Red Data Girl (Red Data Girl),Spring 2013,2013,Ending Theme,Yokan (Izumiko version) (予感 (泉水子バージョン)),Izumiko Suzuhara (Saori Hayami),https://www.youtube.com/watch?v=q0zXZBSSFmo,» RDG: Red Data Girl レッドデータガール FULL ED2 / Ending 2 「Yokan」 (Izumiko Version),
508,508,Re_Creators,Spring 2017,2017,Ending Theme,world Étude,Aki Toyosaki,https://www.youtube.com/watch?v=PTYv6OyULoU,Altair (CV:Toyosaki Aki) - world Étude (upscaled to 1080p),
509,509,Re_Zero kara Hajimeru Isekai Seikatsu,Spring 2016,2016,Opening Theme,Paradisus-Paradoxum,MYTH & ROID,https://www.youtube.com/watch?v=Yc8pu8TC7IM,【MV】 MYTH&ROID - Paradisus-Paradoxum(OFFICIAL),
510,510,Re_Zero kara Hajimeru Isekai Seikatsu,Spring 2016,2016,Ending Theme,STYX HELIX,MYTH & ROID,https://www.youtube.com/watch?v=tIhL2KHVdgE,【MV】 MYTH&ROID - STYX HELIX(OFFICIAL),
511,511,Re_Zero kara Hajimeru Isekai Seikatsu,Spring 2016,2016,Ending Theme,STRAIGHT BET,MYTH & ROID,https://www.youtube.com/watch?v=S_BWr4mUwy4,MYTH & ROID - STRAIGHT BET,
512,512,Re_Zero kara Hajimeru Isekai Seikatsu,Spring 2016,2016,Ending Theme,theater D,MYTH & ROID,https://www.youtube.com/watch?v=YFi4FTOuqKk,Re：ゼロから始める異世界生活(リゼロ)14話挿入歌 『MYTH & ROID - theater D』,
513,513,Re_Zero kara Hajimeru Isekai Seikatsu - Memory Snow,,1900,Ending Theme,White White Snow,nonoc,https://www.youtube.com/watch?v=Hbt1MnDeWwQ,Re:Zero​ [white white Snow]​,
514,514,Re_Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Winter 2021,2021,Ending Theme,Long shot,Mayu Maeshima (前島麻由),https://www.youtube.com/watch?v=gtXOFjmV4zk,Long shot - Self Cover by 前島麻由,
515,515,ReLIFE,Summer 2016,2016,Ending Theme,Timing (タイミング),BLACK BISCUITS,https://www.youtube.com/watch?v=25YqR5OHXiY,ブラックビスケッツ　タイミング Black Biscuits Timing,
516,516,Renai Flops (Love Flops),Fall 2022,2022,Opening Theme,Love_ Reason why!!,Konomi Suzuki,https://www.youtube.com/watch?v=FzVFranh3R0,Love? Reason why!!,
517,517,Renai Flops (Love Flops),Fall 2022,2022,Ending Theme,Flop Around,"Aoi Izumisawa (Miku Itou), Amelia Irving (Ayana Taketatsu), Ilya Ilyukhin (Rie Takahashi), Mongfa Bai (Hisako Kanemoto), Karin Istel (Marika Kouno)",https://www.youtube.com/watch?v=oGoO0CjmpEA,"Renai Flops Ending Full『Flop Around』by Aoi, Amelia, Illya, Mongfa, and Karin",
518,518,Renai Flops (Love Flops),Fall 2022,2022,Ending Theme,Lost in the White,Miku Itou,https://www.youtube.com/watch?v=vCr_e8Uk9FE,Renai Flops Ending 2 Full『Lost in the White』by Miku Ito (Ai Izawa),
519,519,RErideD_ Tokigoe no Derrida,Fall 2018,2018,Opening Theme,PARADOX,QUADRANGLE,https://www.youtube.com/watch?v=ccsgVU1Yn_o,QUADRANGLE「PARADOX」Music Video,
520,520,RErideD_ Tokigoe no Derrida,Fall 2018,2018,Ending Theme,Toki no Tsubasa (トキノツバサ),Mage (Mao Ichimichi),https://www.youtube.com/watch?v=j7lYhmrQznA,RErideD: Tokigoe no Derrida Ending | Toki no Tsubasa | Creditless | HD,
521,521,RErideD_ Tokigoe no Derrida,Fall 2018,2018,Ending Theme,Toki no Tsubasa (トキノツバサ),Yuri (Himika Akaneya),https://www.youtube.com/watch?v=0YJ9sAXrcjs,"RErideD: Derrida, who leaps through time | Radio Show (Part 2)",
522,522,RErideD_ Tokigoe no Derrida,Fall 2018,2018,Ending Theme,Toki no Tsubasa (トキノツバサ),Mage (Mao Ichimichi) & Yuri (Himika Akaneya),https://www.youtube.com/watch?v=0YJ9sAXrcjs,"RErideD: Derrida, who leaps through time | Radio Show (Part 2)",
523,523,Rifle Is Beautiful (Chidori RSC),Fall 2019,2019,Opening Theme,Let's go! Rifling4!!!! (Let’s go!ライフリング4!!!!),Rifling4 (ライフリング4),https://www.youtube.com/watch?v=KIeLDuluzy8,GO! GO! ライフリング4!!!! Rifle is Beautiful,
524,524,Rifle Is Beautiful (Chidori RSC),Fall 2019,2019,Ending Theme,Yuuyake Friends (夕焼けフレンズ),Rifling4 (ライフリング4),https://www.youtube.com/watch?v=S4YKp2jpdg8,ライフリング４ / アニメと競技を広める動画 第1回,
525,525,Rokka no Yuusha (Rokka_ Braves of the Six Flowers),Summer 2015,2015,Opening Theme,Black Swallowtail,UROBOROS,https://www.youtube.com/watch?v=qaW6Af7oI5U,UROBOROS 「Black Swallowtail」【full ver.】,
526,526,Romantic Killer,,1900,Opening Theme,ROMA☆KiRA,YURiKA,https://www.youtube.com/watch?v=wykW-Y3cFOw,ROMA☆KiRA（Netflixシリーズ『ロマンティック・キラー』オープニングテーマ）- YURiKA - [Official Video] -,
527,527,Romantic Killer,,1900,Ending Theme,Romantic Love_ Ren`ai Shimasenka_ (Romantic Love〜恋愛しませんか？☆〜),Mikako Komatsu, ,fuckup,sus
528,528,Rozen Maiden,Fall 2004,2004,Opening Theme,Kinjirareta Asobi,ALI PROJECT,https://www.youtube.com/watch?v=gCqM4psxpVE,[FULL] Rozen Maiden OP - 『Kinjirareta Asobi』 - Original/English,
529,529,Rozen Maiden,Fall 2004,2004,Ending Theme,Tomei Shelter,refio + Haruka Shimotsuki,https://www.youtube.com/watch?v=89VG3UY8rG0,Top Haruka Shimotsuki (kukui) Anime Songs ft. Tsuyura,
530,530,Rozen Maiden (2013) (Rozen Maiden_ Zurückspulen),Summer 2013,2013,Opening Theme,Watashi no Bara wo Haminasai (私の薔薇を喰みなさい),ALI PROJECT,https://www.youtube.com/watch?v=CYvCmqpnD3c,[Official Video] ALI PROJECT - Watashino Barawo Kuminasai - 私の薔薇を喰みなさい,
531,531,Rozen Maiden (2013) (Rozen Maiden_ Zurückspulen),Summer 2013,2013,Ending Theme,Alternative,Annabel,https://www.youtube.com/watch?v=eeJC5Cb9IRI,[Official Video] Annabel - Alternative -,
532,532,Rozen Maiden_ Ouvertüre,,1900,Ending Theme,Utsusemi no Kage (空蝉ﾉ影),kukui,https://www.youtube.com/watch?v=-z0MC5C8DQ8,Rozen Maiden 'Overtüre' Ending -- kukui -空蝉ノ影 [Utsusemi No Kage],
533,533,Rozen Maiden_ Träumend,Fall 2005,2005,Ending Theme,Hikari no Rasenritsu (光の螺旋律),Kukui,https://www.youtube.com/watch?v=OEBNg8-TlXk,Rozen Maiden 'Träumend' Ending -- Kukui -光の螺旋律 [Hikari No Rasenritsu],
534,534,Ryuu to Sobakasu no Hime (Belle),,1900,Opening Theme,U,millennium parade & Belle (Kaho Nakamura),https://www.youtube.com/watch?v=R3V4sAXUJ-g,millennium parade - U,
535,535,Sakamoto desu ga_ (Haven't You Heard_ I'm Sakamoto),Spring 2016,2016,Opening Theme,COOLEST,Customi Z,https://www.youtube.com/watch?v=f607MHZ8s0U,CUSTOMI Z - COOLEST (Official Teaser Video),
536,536,Sakamoto desu ga_ Sakamoto deshita_,,1900,Opening Theme,COOLEST,Customi Z,https://www.youtube.com/watch?v=f607MHZ8s0U,CUSTOMI Z - COOLEST (Official Teaser Video),
537,537,Sakasama no Patema (Patema Inverted),,1900,Ending Theme,Patema Inverse,Estelle Michaeu,https://www.youtube.com/watch?v=UZgItG7Xp-A,Estelle Micheau - Patema Inverse (Sakasama no Patema Ost. Esperanto) Lyric Video,
538,538,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Opening Theme,Kimi ga Yume wo Tsuretekita (君が夢を連れてきた),"Pet na Kanojo-tachi (Ai Kayano, Mariko Nakatsu, Natsumi Takamori) ",https://www.youtube.com/watch?v=VcwzDxqzpo0,Sakurasou no Pet na Kanojo OP「Kimi ga Yume wo Tsuretekita」Full,
539,539,Sakura-sou no Pet na Kanojo (The Pet Girl of Sakurasou),Fall 2012,2012,Opening Theme,Yume no Tsuzuki (夢の続き),Konomi Suzuki,https://www.youtube.com/watch?v=NPc__cmzLL8,夢の続き,
